maker	LG	cM	pval	p.adj	p.adg_lg
16681	3	0.530897705	0.98678	0.995143165	0.99122
39201	3	0.530897805	0.96854	0.993778738	0.99122
40077	3	0.807458898	0.95834	0.993325742	0.99122
39042	3	1.485202591	0.9092	0.989835673	0.977895111
46500	3	5.926132208	0.51544	0.987572231	0.830691975
34467	3	7.671477792	0.3011	0.987572231	0.7292428
49116	3	8.809276846	0.27396	0.987572231	0.694287917
42714	3	13.31149152	0.04276	0.987572231	0.369568571
33032	3	13.31149162	0.2592	0.987572231	0.692222979
48758	3	14.76392601	0.62452	0.987572231	0.861087374
45761	3	15.25387584	0.0885	0.987572231	0.486277647
48250	3	15.98307575	0.1024	0.987572231	0.486277647
35506	3	23.21624046	0.47654	0.987572231	0.817891348
54260	3	23.21624056	0.39182	0.987572231	0.76221037
43244	3	24.62775665	0.55396	0.987572231	0.833192638
42059	3	25.17067103	0.25222	0.987572231	0.692222979
32371	3	28.43512716	0.00538	0.976486875	0.260392
55400	3	28.82677292	0.06884	0.987572231	0.482478857
17471	3	28.82677302	0.50996	0.987572231	0.830691975
50367	3	29.24115786	0.3839	0.987572231	0.76221037
44183	3	29.24115796	0.09998	0.987572231	0.486277647
26385	3	29.75189458	0.02302	0.987572231	0.3377
25003	3	29.75189468	0.0304	0.987572231	0.3377
46347	3	32.53733381	0.00012	0.475449231	0.02904
12535	3	33.52765889	0.00906	0.987572231	0.3377
13555	3	33.52765909	0.00098	0.475449231	0.079053333
31890	3	34.19085779	0.00046	0.475449231	0.05566
17025	3	36.80688516	0.01242	0.987572231	0.3377
47905	3	37.53237314	0.06164	0.987572231	0.482478857
48	3	39.58850289	0.09114	0.987572231	0.486277647
25089	3	40.43762354	0.46102	0.987572231	0.813223714
47205	3	40.43762364	0.12724	0.987572231	0.559856
13141	3	40.43762374	0.58264	0.987572231	0.848246228
27786	3	41.4125758	0.06542	0.987572231	0.482478857
15384	3	41.4125759	0.2329	0.987572231	0.679057831
450	3	41.82525521	0.5212	0.987572231	0.830691975
46066	3	43.66934181	0.03548	0.987572231	0.340475385
17053	3	46.52851929	0.13882	0.987572231	0.567167333
24032	3	47.19625466	0.40718	0.987572231	0.76221037
23829	3	47.19625476	0.72018	0.989835673	0.915211399
55979	3	48.89061126	0.22118	0.987572231	0.675150123
53576	3	49.13783619	0.01386	0.987572231	0.3377
5482	3	49.13783639	0.02608	0.987572231	0.3377
35667	3	49.37674539	0.7007	0.989835673	0.911663441
40537	3	49.37674549	0.17148	0.987572231	0.619375522
10029	3	49.37674559	0.11896	0.987572231	0.533117037
4375	3	49.6156779	0.09514	0.987572231	0.486277647
45830	3	49.615678	0.31184	0.987572231	0.733818462
9854	3	49.6156781	0.84142	0.989835673	0.946866063
1311	3	50.68237329	0.76548	0.989835673	0.923356418
12292	3	50.93694408	0.23026	0.987572231	0.679057831
38176	3	51.28940663	0.80726	0.989835673	0.946866063
48405	3	51.54479527	0.3399	0.987572231	0.759497895
21364	3	52.88862214	0.01644	0.987572231	0.3377
21672	3	52.88862224	0.30134	0.987572231	0.7292428
33719	3	52.88862234	0.07996	0.987572231	0.486277647
48649	3	52.88862244	0.0166	0.987572231	0.3377
20354	3	53.47488574	0.26318	0.987572231	0.692222979
10384	3	68.42840705	0.0298	0.987572231	0.3377
33260	3	68.61459774	0.22598	0.987572231	0.675150123
16226	3	68.61459794	0.19748	0.987572231	0.654659726
41498	3	68.61459804	0.31254	0.987572231	0.733818462
10280	3	68.61459814	0.27542	0.987572231	0.694287917
24013	3	68.61459824	0.86198	0.989835673	0.946866063
16070	3	68.61459834	0.35538	0.987572231	0.759497895
4216	3	68.61459854	0.22412	0.987572231	0.675150123
13030	3	68.87479619	0.568	0.987572231	0.838146341
25530	3	68.87479629	0.40018	0.987572231	0.76221037
33934	3	68.87479639	0.5468	0.987572231	0.832236478
21540	3	68.87479649	0.02536	0.987572231	0.3377
6339	3	68.87479659	0.59592	0.987572231	0.853329231
33414	3	68.87479669	0.03658	0.987572231	0.340475385
721	3	68.87479689	0.03368	0.987572231	0.339606667
51732	3	68.87479709	0.09532	0.987572231	0.486277647
38676	3	68.87479719	0.09322	0.987572231	0.486277647
26640	3	68.87479729	0.63692	0.987572231	0.861087374
12080	3	68.87479739	0.7618	0.989835673	0.923356418
4723	3	68.94968075	0.26018	0.987572231	0.692222979
28411	3	69.1652969	0.34944	0.987572231	0.759497895
51476	3	69.46930101	0.06978	0.987572231	0.482478857
46336	3	69.46930121	0.0187	0.987572231	0.3377
41689	3	70.2738542	0.47046	0.987572231	0.813223714
45211	3	71.17347819	0.1358	0.987572231	0.567167333
16969	3	71.55470491	0.3776	0.987572231	0.76221037
22399	3	75.93642304	0.1783	0.987572231	0.634538235
44260	3	75.93642314	0.35778	0.987572231	0.759497895
52565	3	75.93642324	0.01654	0.987572231	0.3377
35610	3	75.93642334	0.86452	0.989835673	0.946866063
33326	3	76.47415257	0.40752	0.987572231	0.76221037
31825	3	76.47415267	0.0218	0.987572231	0.3377
49496	3	76.47415277	0.41994	0.987572231	0.76221037
34444	3	76.47415287	0.26416	0.987572231	0.692222979
21134	3	76.99399793	0.00412	0.976486875	0.24926
33553	3	76.99399803	0.36112	0.987572231	0.759922087
52577	3	76.99399813	0.05694	0.987572231	0.475154483
11669	3	77.25579834	0.48804	0.987572231	0.826910685
39885	3	77.51729892	0.52232	0.987572231	0.830691975
52288	3	77.51729902	0.24194	0.987572231	0.692222979
27306	3	77.77869916	0.81948	0.989835673	0.946866063
29712	3	77.77869926	0.959	0.993325742	0.99122
19784	3	78.0406007	0.92672	0.990136209	0.987957004
49228	3	78.0406008	0.57618	0.987572231	0.845064
9413	3	78.0406009	0.84314	0.989835673	0.946866063
12568	3	78.30025745	0.55654	0.987572231	0.833192638
17799	3	78.56617304	0.53892	0.987572231	0.830691975
29817	3	78.94806348	0.26888	0.987572231	0.692222979
10904	3	79.31883432	0.24506	0.987572231	0.692222979
16416	3	79.31883452	0.09778	0.987572231	0.486277647
10651	3	79.31883462	0.14062	0.987572231	0.567167333
1217	3	82.96104918	0.82904	0.989835673	0.946866063
28380	3	82.96104928	0.22056	0.987572231	0.675150123
33980	3	82.96104958	0.31536	0.987572231	0.733818462
12939	3	83.50074739	0.39692	0.987572231	0.76221037
41847	3	83.61470254	0.85194	0.989835673	0.946866063
16242	3	83.61470264	0.7885	0.989835673	0.935377451
28479	3	83.61470274	0.5331	0.987572231	0.830691975
35924	3	83.61470284	0.61566	0.987572231	0.861087374
793	3	83.61470294	0.777	0.989835673	0.926275862
27405	3	83.8764523	0.98784	0.995143165	0.99122
7755	3	84.13861661	0.49888	0.987572231	0.826910685
46841	3	84.13861681	0.73894	0.989835673	0.916982449
55239	3	84.13861691	0.16974	0.987572231	0.619375522
51609	3	84.13861701	0.01918	0.987572231	0.3377
27233	3	84.13861711	0.69422	0.989835673	0.911663441
34826	3	84.98043302	0.95256	0.993325742	0.99122
32802	3	84.98043312	0.49868	0.987572231	0.826910685
49056	3	84.98043322	0.63522	0.987572231	0.861087374
36701	3	85.27808028	0.65578	0.987572231	0.871971209
21660	3	109.3384549	0.42432	0.987572231	0.76221037
35333	3	109.5882663	0.13122	0.987572231	0.567057857
5063	3	109.884915	0.82882	0.989835673	0.946866063
7106	3	110.2444552	0.8849	0.989835673	0.960295067
45347	3	111.1267794	0.72966	0.989835673	0.915211399
6756	3	111.4347295	0.03292	0.987572231	0.339606667
31916	3	111.4347296	0.11044	0.987572231	0.504273208
22042	3	111.4347297	0.53624	0.987572231	0.830691975
47160	3	111.4347298	0.16388	0.987572231	0.619375522
32547	3	111.6922889	0.30846	0.987572231	0.733818462
28447	3	111.9408837	0.36636	0.987572231	0.76221037
12442	3	111.9408838	0.41534	0.987572231	0.76221037
19180	3	111.9408839	0.02848	0.987572231	0.3377
31384	3	111.9408841	0.35672	0.987572231	0.759497895
1928	3	112.3173821	0.96814	0.993778738	0.99122
14168	3	112.714289	0.09204	0.987572231	0.486277647
43747	3	112.7142892	0.4082	0.987572231	0.76221037
30473	3	112.975786	0.1478	0.987572231	0.577833548
26289	3	113.2372358	0.64424	0.987572231	0.866144889
10512	3	113.2372359	0.5612	0.987572231	0.833192638
21432	3	113.237236	0.40126	0.987572231	0.76221037
25972	3	113.2372361	0.74268	0.989835673	0.916982449
46851	3	113.2372363	0.3349	0.987572231	0.759497895
12725	3	113.2372364	0.34008	0.987572231	0.759497895
52851	3	113.4985867	0.34952	0.987572231	0.759497895
49644	3	113.7620859	0.2058	0.987572231	0.666822933
38346	3	113.762086	0.76316	0.989835673	0.923356418
18143	3	114.2899578	0.38632	0.987572231	0.76221037
50288	3	114.2899579	0.63074	0.987572231	0.861087374
30441	3	114.289958	0.58536	0.987572231	0.848246228
41494	3	114.5536037	0.4984	0.987572231	0.826910685
1128	3	115.8890626	0.28724	0.987572231	0.709306939
15026	3	115.8890627	0.07556	0.987572231	0.486277647
11335	3	115.8890628	0.14804	0.987572231	0.577833548
53496	3	115.889063	0.09118	0.987572231	0.486277647
7645	3	115.8890631	0.33782	0.987572231	0.759497895
7158	3	115.8890632	0.16398	0.987572231	0.619375522
2746	3	117.1426042	0.4252	0.987572231	0.76221037
34354	3	117.778218	0.28494	0.987572231	0.709306939
39450	3	117.7782181	0.10248	0.987572231	0.486277647
19191	3	118.0453323	0.0649	0.987572231	0.482478857
856	3	118.0453324	0.167	0.987572231	0.619375522
49278	3	118.5720635	0.2172	0.987572231	0.675150123
15816	3	118.5720636	0.26264	0.987572231	0.692222979
9766	3	118.5720638	0.1867	0.987572231	0.653467222
41072	3	120.3994633	0.10508	0.987572231	0.489026154
51620	3	120.6958427	0.38736	0.987572231	0.76221037
20874	3	121.4993625	0.70736	0.989835673	0.912597447
7708	3	121.4993627	0.7243	0.989835673	0.915211399
3442	3	121.4993628	0.5354	0.987572231	0.830691975
2661	3	122.7759056	0.83008	0.989835673	0.946866063
49010	3	122.7759057	0.60694	0.987572231	0.858944327
25150	3	123.2473978	0.74694	0.989835673	0.917560812
42976	3	123.6324907	0.6706	0.988625399	0.886804372
13283	3	123.6324908	0.63496	0.987572231	0.861087374
3670	3	123.9093063	0.7405	0.989835673	0.916982449
42214	3	123.9093065	0.98196	0.995046228	0.99122
32499	3	123.9093067	0.99122	0.996563994	0.99122
55650	3	124.9708525	0.71892	0.989835673	0.915211399
55450	3	124.9708526	0.90134	0.989835673	0.973769107
24332	3	125.8286504	0.98398	0.995143165	0.99122
7284	3	125.8286505	0.82448	0.989835673	0.946866063
29133	3	125.997486	0.96484	0.993586114	0.99122
48178	3	175.6893353	0.87896	0.989835673	0.958145586
21032	3	175.8029732	0.8647	0.989835673	0.946866063
52070	3	180.1515266	0.59574	0.987572231	0.853329231
39863	3	180.4107352	0.70896	0.989835673	0.912597447
20584	3	180.4107353	0.97552	0.994460449	0.99122
3336	3	182.3192104	0.96008	0.993325742	0.99122
21566	3	189.5723857	0.5467	0.987572231	0.832236478
23943	3	191.1511427	0.7299	0.989835673	0.915211399
21325	3	192.4402042	0.19416	0.987572231	0.653467222
55388	3	193.589069	0.4243	0.987572231	0.76221037
16057	3	195.7644987	0.26832	0.987572231	0.692222979
1848	3	196.6758398	0.65076	0.987572231	0.870076906
23371	3	198.7152647	0.08442	0.987572231	0.486277647
45753	3	198.7152648	0.19036	0.987572231	0.653467222
24343	3	205.9203558	0.63032	0.987572231	0.861087374
52269	3	207.3050942	0.35032	0.987572231	0.759497895
11857	3	207.6036495	0.20666	0.987572231	0.666822933
22597	3	207.8759925	0.9231	0.989835673	0.987957004
42007	3	208.1948624	0.46702	0.987572231	0.813223714
771	3	209.6555436	0.38274	0.987572231	0.76221037
26393	3	210.8891314	0.02928	0.987572231	0.3377
46104	3	215.120021	0.48944	0.987572231	0.826910685
29795	3	215.1200211	0.85686	0.989835673	0.946866063
30330	3	215.3473458	0.46114	0.987572231	0.813223714
37030	3	219.2980505	0.09892	0.987572231	0.486277647
15515	3	219.6042212	0.04194	0.987572231	0.369568571
21322	3	219.8460313	0.09022	0.987572231	0.486277647
34857	3	219.8460314	0.06944	0.987572231	0.482478857
20357	3	220.1081779	0.0307	0.987572231	0.3377
8009	3	220.6710825	0.21224	0.987572231	0.675150123
3684	3	222.3056394	0.19442	0.987572231	0.653467222
15547	3	222.3056395	0.38292	0.987572231	0.76221037
45646	3	223.4101598	0.51866	0.987572231	0.830691975
46012	3	223.7380329	0.56014	0.987572231	0.833192638
31541	3	223.738033	0.81004	0.989835673	0.946866063
17322	3	225.6247517	0.53312	0.987572231	0.830691975
10325	3	227.0824389	0.69778	0.989835673	0.911663441
1100	3	227.5662338	0.83856	0.989835673	0.946866063
17107	3	228.2687036	0.51244	0.987572231	0.830691975
50077	3	228.621225	0.77542	0.989835673	0.926275862
15828	3	228.6212251	0.99034	0.99641967	0.99122
1375	3	228.6212252	0.61238	0.987572231	0.861087374
54453	3	228.8814931	0.13784	0.987572231	0.567167333
14519	3	228.8814933	0.25344	0.987572231	0.692222979
18496	3	228.8814934	0.95678	0.993325742	0.99122
24201	3	228.8814937	0.41716	0.987572231	0.76221037
11991	3	228.8814938	0.83174	0.989835673	0.946866063
30968	3	228.8814939	0.85136	0.989835673	0.946866063
20356	3	228.8814941	0.46788	0.987572231	0.813223714
29561	3	228.8814943	0.76692	0.989835673	0.923356418
55881	4	8.655437453	0.3878	0.987572231	0.590470986
50703	4	15.91064933	0.09264	0.987572231	0.526585263
37968	4	15.91064953	0.06284	0.987572231	0.512888276
32741	4	16.17518065	0.1471	0.987572231	0.557069268
6459	4	16.17518075	0.1586	0.987572231	0.557069268
38434	4	16.17518085	0.04124	0.987572231	0.512888276
45801	4	16.17518095	0.04566	0.987572231	0.512888276
46889	4	16.17518105	0.05568	0.987572231	0.512888276
38888	4	17.10407616	0.40214	0.987572231	0.597132715
2166	4	18.3463676	0.26614	0.987572231	0.557069268
5775	4	18.3463677	0.17534	0.987572231	0.557069268
47580	4	18.67240996	0.4537	0.987572231	0.608690683
47011	4	21.64925302	0.43688	0.987572231	0.602103439
50878	4	21.64925322	0.06676	0.987572231	0.512888276
12302	4	21.64925332	0.3842	0.987572231	0.590470986
34985	4	21.92836282	0.78748	0.989835673	0.806140664
29813	4	22.53990203	0.12324	0.987572231	0.557069268
41646	4	22.81777891	0.75674	0.989835673	0.789396923
32192	4	25.95723756	0.16226	0.987572231	0.557069268
33390	4	26.96470732	0.12156	0.987572231	0.557069268
55427	4	28.84647168	0.30376	0.987572231	0.557069268
46872	4	28.84647178	0.1292	0.987572231	0.557069268
47179	4	29.3885494	0.02914	0.987572231	0.512888276
9258	4	30.07475353	0.22586	0.987572231	0.557069268
55889	4	31.47241055	0.3714	0.987572231	0.585564964
53646	4	32.80987937	0.10932	0.987572231	0.556978605
17841	4	42.28199008	0.53478	0.987572231	0.6095025
36818	4	42.56068389	0.3484	0.987572231	0.57706626
48877	4	42.56068399	0.625	0.987572231	0.67839196
29411	4	42.90461042	0.26406	0.987572231	0.557069268
52646	4	44.01564472	0.23682	0.987572231	0.557069268
34571	4	44.27457182	0.43086	0.987572231	0.602103439
11349	4	44.27457192	0.15288	0.987572231	0.557069268
48111	4	44.27457202	0.29564	0.987572231	0.557069268
50028	4	50.46868152	0.04226	0.987572231	0.512888276
37204	4	50.48523525	0.41744	0.987572231	0.597132715
54282	4	51.31954106	0.60546	0.987572231	0.666807273
35894	4	51.31954116	0.2921	0.987572231	0.557069268
26765	4	51.95858528	0.40408	0.987572231	0.597132715
47940	4	54.26861227	0.21284	0.987572231	0.557069268
5687	4	54.26861237	0.11088	0.987572231	0.556978605
37618	4	54.26861257	0.22314	0.987572231	0.557069268
29924	4	55.05966722	0.14152	0.987572231	0.557069268
49956	4	55.05966732	0.21232	0.987572231	0.557069268
50642	4	56.52833933	0.52904	0.987572231	0.6095025
44607	4	56.52834005	0.39804	0.987572231	0.59706
19015	4	57.10437003	0.15746	0.987572231	0.557069268
16493	4	57.70084371	0.52262	0.987572231	0.6095025
14933	4	58.09529259	0.53	0.987572231	0.6095025
6233	4	58.09529269	0.48788	0.987572231	0.6095025
51343	4	58.62760388	0.4996	0.987572231	0.6095025
32876	4	58.62760398	0.31096	0.987572231	0.557069268
20262	4	60.11830373	0.27218	0.987572231	0.557069268
12090	4	61.2369243	0.60822	0.987572231	0.666807273
43720	4	61.2369244	0.48262	0.987572231	0.6095025
25716	4	63.08948412	0.7724	0.989835673	0.796998857
8060	4	63.43329827	0.77486	0.989835673	0.796998857
12441	4	64.28749294	0.32502	0.987572231	0.56163456
21727	4	64.28749304	0.53178	0.987572231	0.6095025
52160	4	64.28749314	0.93458	0.990136209	0.93458
8397	4	65.42412198	0.69518	0.989835673	0.736072941
52176	4	65.42412208	0.27142	0.987572231	0.557069268
51371	4	65.42412218	0.36362	0.987572231	0.581792
49259	4	89.57810626	0.06886	0.987572231	0.512888276
33674	4	89.57810636	0.04728	0.987572231	0.512888276
22181	4	90.12507309	0.19794	0.987572231	0.557069268
46506	4	90.39403401	0.3045	0.987572231	0.557069268
15520	4	90.39403411	0.43764	0.987572231	0.602103439
36610	4	91.37784125	0.25636	0.987572231	0.557069268
24944	4	94.58479155	0.16772	0.987572231	0.557069268
24416	4	95.68401685	0.19304	0.987572231	0.557069268
47667	4	96.19605087	0.09776	0.987572231	0.54144
44915	4	96.45470296	0.04928	0.987572231	0.512888276
45267	4	96.71634151	0.11734	0.987572231	0.557069268
14087	4	96.71634161	0.07446	0.987572231	0.523990588
29255	4	96.71634171	0.54178	0.987572231	0.6095025
3260	4	96.71634181	0.37436	0.987572231	0.585954783
18289	4	97.50339246	0.2359	0.987572231	0.557069268
31875	4	97.50339266	0.52894	0.987572231	0.6095025
5538	4	97.79288622	0.10598	0.987572231	0.556978605
11015	4	97.79288632	0.26338	0.987572231	0.557069268
45822	4	97.79288652	0.03526	0.987572231	0.512888276
12955	4	97.79288662	0.06452	0.987572231	0.512888276
45383	4	131.7823026	0.016	0.987572231	0.512888276
32924	4	132.7750823	0.33414	0.987572231	0.5678775
54851	4	132.7750825	0.04618	0.987572231	0.512888276
8474	4	133.5825386	0.04512	0.987572231	0.512888276
15107	4	133.5825387	0.08126	0.987572231	0.523990588
53461	4	134.3782328	0.06052	0.987572231	0.512888276
36672	4	134.6342116	0.03452	0.987572231	0.512888276
37172	4	134.6342117	0.29246	0.987572231	0.557069268
27991	4	134.8953774	0.34998	0.987572231	0.57706626
37904	4	134.8953775	0.1299	0.987572231	0.557069268
30613	4	135.6966969	0.51062	0.987572231	0.6095025
53591	4	136.5083731	0.52968	0.987572231	0.6095025
47634	4	137.7299526	0.1006	0.987572231	0.54324
48127	4	138.121869	0.17028	0.987572231	0.557069268
37140	4	138.3499748	0.13412	0.987572231	0.557069268
23318	4	138.3499749	0.49466	0.987572231	0.6095025
43094	4	138.349975	0.288	0.987572231	0.557069268
11074	4	138.6158701	0.25906	0.987572231	0.557069268
44950	4	138.6158702	0.35888	0.987572231	0.581717015
16953	4	138.8740543	0.28498	0.987572231	0.557069268
38116	4	138.8740544	0.45782	0.987572231	0.6095025
6456	4	138.8740545	0.25086	0.987572231	0.557069268
34397	4	139.1345105	0.39598	0.987572231	0.59706
5387	4	139.1345106	0.52924	0.987572231	0.6095025
22336	4	139.1345108	0.05808	0.987572231	0.512888276
25958	4	139.6567148	0.47182	0.987572231	0.6095025
22097	4	139.6567149	0.30446	0.987572231	0.557069268
40024	4	139.656715	0.41472	0.987572231	0.597132715
523	4	139.6567151	0.46192	0.987572231	0.6095025
29610	4	139.6567152	0.08964	0.987572231	0.526585263
21397	4	139.6567153	0.06642	0.987572231	0.512888276
30575	4	139.6567154	0.53522	0.987572231	0.6095025
34208	4	139.6567155	0.03298	0.987572231	0.512888276
211	4	139.6567157	0.44976	0.987572231	0.607176
29815	4	140.1789913	0.2931	0.987572231	0.557069268
50654	4	140.1789914	0.64054	0.987572231	0.6917832
51160	4	140.4391173	0.38592	0.987572231	0.590470986
48637	4	140.4391176	0.31722	0.987572231	0.557069268
36865	4	140.4391177	0.52518	0.987572231	0.6095025
34265	4	140.4391179	0.52872	0.987572231	0.6095025
30282	4	140.4391181	0.5138	0.987572231	0.6095025
39487	4	140.4391182	0.13438	0.987572231	0.557069268
6039	4	140.4391183	0.36088	0.987572231	0.581717015
12116	4	140.4391184	0.17948	0.987572231	0.557069268
16274	4	140.6767801	0.38818	0.987572231	0.590470986
20600	4	140.6767803	0.1531	0.987572231	0.557069268
1091	4	140.6767804	0.3216	0.987572231	0.560206452
29252	4	140.9144421	0.59806	0.987572231	0.662466462
46740	4	140.9144422	0.3493	0.987572231	0.57706626
2342	4	140.9144423	0.31418	0.987572231	0.557069268
10640	4	140.9144424	0.03632	0.987572231	0.512888276
25287	4	140.9144425	0.24624	0.987572231	0.557069268
28997	4	140.9144426	0.06556	0.987572231	0.512888276
22857	4	140.9144427	0.22446	0.987572231	0.557069268
41221	4	140.9144429	0.14948	0.987572231	0.557069268
42572	4	140.914443	0.14688	0.987572231	0.557069268
